Source,Target
5f8d77d043a30462,f3845767
bcfb47847abbbd5c,c4e18dd6
bd7d9d6c6f21a189,510bd839
625c3d26,c4e18dd6
4d6923481f0bc64f,0dde25ec
2c628a5776dc4769,7687a86e
191cec1936d749e5,f3845767
60c031954ea23a13,7687a86e
520268730153a639,f3845767
9b1fe27805e70df4,98572c79
71c78775779d90c2,f3845767
31df0f6f8a4875bd,f3845767
75bb1b58c144e605,f3845767
b15946b6aaffed8f,f3845767
c12b75dec144e605,f3845767
131cef16,c4e18dd6
050a94dc2203a096,98572c79
dd19579949ea3580,98572c79
6b24b2dea0f5f879,98572c79
84e1fa7a8d19d3d4,7687a86e
41c0cb105db079b5,f3845767
12682c00553f099b,f3845767
7307858a8a4875bd,f3845767
9ac2685c24f6b932,f3845767
fa60eea0c144e605,f3845767
d2b32c8484ebbcd4,7687a86e
c8cd7a6aef726eae,7687a86e
a4a8b399d787e91b,f3845767
1cf29716e24c8b65,f3845767
c284696ccc63cb07,c4e18dd6
6b9769f28a4875bd,f3845767
bfa272183421dfe4,c7ca3108
f4875a9f,c4e18dd6
df965bc9d787e91b,f3845767
285263b0d780319b,98572c79
235dacaa711ee120,f3845767
2897191444801bc1,f3845767
9aaa6f78d787e91b,f3845767
e8197b41779d90c2,f3845767
4e5544da1aa0e912,f3845767
3348f73b,c4e18dd6
f844041236d749e5,f3845767
5528a6fe9b5ce758,c4e18dd6
aaf97f8f0eb711ec,f3845767
083560876569eeb3,c4e18dd6
dd4db3816e1e2240,f3845767
1861a9711f0bc64f,c7ca3108
ffc5e3152de871e6,75f9ddc3
4687419dce762689,f3845767
e3404dc736a30aeb,98572c79
7a0eca263bd9e8e7,f3845767
c7085420d787e91b,08ba7db9
bcf9c58b1f0bc64f,98572c79
a529d297c144e605,f3845767
eaf7d93e24399af1,7687a86e
7e65d304be74e6fe,98572c79
168d4c91779d90c2,c4e18dd6
71154b9a3bc980aa,f3845767
6998ef5b8a4875bd,f3845767
de0296b8711ee120,f3845767
7aa0778a,6920bed2
af9d44986332421a,f3845767
60f3bc4e1aa0e912,f3845767
c5877790779d90c2,f3845767
25d5cdf8,c4e18dd6
97cf42ef,4c26e9ba
4aaba82e84ebbcd4,71ed77a0
99b949cf76dc4769,16a36ef3
ba0683f6f016b9df,c4e18dd6
a8dee17a1c6a881d,98572c79
9cf91568,4c26e9ba
c4b920bb5db079b5,7e091613
ac8262223bd9e8e7,f3845767
7529bd9307df03b2,7687a86e
248897ced787e91b,98572c79
700517958a4875bd,f3845767
9a1ad152711ee120,f3845767
0074c9a1553f099b,f3845767
3885601c553f099b,f3845767
52e933edc3f7117b,c4e18dd6
aac2634884ebbcd4,7687a86e
b0c8ae8984dda655,f3845767
592dcc7cd787e91b,c7ca3108
1d70534e,c4e18dd6
eba8d75c711ee120,f3845767
14f45fb840e56cdb,98572c79
93e6f1cc5b4ceb40,c4e18dd6
e52fdaa27abbbd5c,449497bc
9b1fe2788a4875bd,f3845767
baee73f5a0f5f879,f3845767
4f07dd1e1efdbca1,449497bc
114f30aebfa15b14,bb1ef334
5509307d711ee120,f3845767
2958af0dc6263d8a,f3845767
dcb2c10d8a4875bd,f3845767
3c459b5cd787e91b,98572c79
1ed9566a5db079b5,f3845767
55efb09bfa61e8fe,c4e18dd6
64f6c466be6db1d7,ce307e01
39eab8a9900981af,f436b08f
782d72be684581ce,61eb5bc4
a98e3a73d787e91b,c7ca3108
54c664bfd787e91b,c7ca3108
83774d12edead9f4,f3845767
0489ce3fa0f5f879,f3845767
a9b77b5e,c4e18dd6
f9850d9481b42528,7687a86e
c5ead4ab1df52df3,7687a86e
f342825f1df52df3,f3845767
e59745654ea23a13,f3845767
fe3418e17594f139,5c9ae867
bbdaa1d3ecb851b2,f3845767
0253dee1b4191635,f3845767
dc6c85a91ccc7835,f3845767
cb47c375ecb851b2,f3845767
d776fc1876dc4769,7687a86e
df0653013bd9e8e7,f3845767
95b2935e158e4944,7687a86e
ae504343711ee120,f3845767
cab4c96681b42528,f3845767
2447a544665db423,c4e18dd6
5bb1b8428a4875bd,f3845767
ebb23e278a4875bd,f3845767
4aa318ab04f5b394,f3845767
6056d18c9c7b6730,f3845767
eb82bf3b14187c75,7687a86e
f3f8c6f6d787e91b,c7ca3108
7a0eca264ea23a13,f3845767
bcf1f1c784ebbcd4,16a36ef3
93921af2f07e20f8,f3845767
815ab59dd787e91b,f3845767
d9012b595db079b5,f3845767
9f219c9b8ce34352,f3845767
92d4922d24399af1,7687a86e
ae1c0eb3518f4a32,98572c79
6b9769f256f254f5,f3845767
e3849256,c4e18dd6
2579ec9ccb3368d2,c4e18dd6
040a0104a5bce124,f3845767
98e8cba6d787e91b,0dde25ec
f027a519ff065cf0,f3845767
edc925f1af7fe221,c4e18dd6
884297d2edead9f4,7687a86e
cc1e78ab2ea4f8ba,c4e18dd6
4f1a73e91f0bc64f,f3845767
50d86760d787e91b,c7ca3108
d5ebd7310eb711ec,f3845767
32d5f89e684581ce,98572c79
749d35cb779d90c2,7e091613
f437e3cb0eb711ec,f3845767
8c6e7f30,24487b45
e96f9574d787e91b,f3845767
7e6d8ac64ea23a13,f3845767
34af9305277e7b8c,98572c79
55117d88375c3d47,f3845767
39d06b15d787e91b,f3845767
11e95cf0589a99ad,c4e18dd6
4e68f370d7fe30a4,7687a86e
8525e67ed787e91b,f3845767
6b9769f25096d134,98572c79
0fb4b52ca5bce124,98572c79
e70475c7cbb77256,f3845767
ceffea698a4875bd,f3845767
7ab152a55db079b5,f3845767
9211fde9779d90c2,f3845767
693bff3e9a08f9c3,f3845767
fbc081a784ebbcd4,7e091613
801a08c78a4875bd,98572c79
7382ecd5be6db1d7,c4e18dd6
a4afe726c144e605,f3845767
32f5e5548a4875bd,f3845767
d4e988dee9b8d8d7,f3845767
431b3174c144e605,f3845767
2fe8cb0e7dc3b26e,f3845767
7d8388731f0bc64f,f3845767
c9220ba4158e4944,f3845767
18f678c03e7932d7,0dde25ec
56c1bacba5bce124,f3845767
caa5aa4bd787e91b,f3845767
4ce5266f4ea23a13,f3845767
820d3a178bfcd3c6,7e091613
dd805f293bd9e8e7,f3845767
e8a2f7d9d787e91b,98572c79
1d163c5b3bd9e8e7,f3845767
ebfee6e6a0f5f879,f3845767
12c068ab04f5b394,7687a86e
8291b95cc6263d8a,f3845767
d5ecb5901f0bc64f,98572c79
db78012f3bd9e8e7,f3845767
02a5a865900981af,9d3b56b1
28444dcf24f6b932,c7ca3108
29446466c03563ed,bb1ef334
12682c00d787e91b,98572c79
4432715b78d9bd10,16ceac46
8d77ec6e,c4e18dd6
a6df415df07e20f8,f3845767
ea4b5eda483c679e,db7a8013
61a4332dd787e91b,f3845767
6ad1e9aff37ed101,f3845767
0489ce3fc144e605,f3845767
ae1f065e2203a096,f3845767
61c4a3f700b1f3a7,7687a86e
54d0fa93a5bce124,f3845767
57cd400614c754ae,7687a86e
01f2430b,c4e18dd6
7a9aa13f84ebbcd4,98572c79
d307ff6e05e70df4,7687a86e
2a2784c8,c4e18dd6
3f1e0348ea061633,c4e18dd6
6b9769f276dc4769,f3845767
b7194ab4,c4e18dd6
13b1743fc144e605,f3845767
22ec8bdf36d749e5,f3845767
882c76691aa0e912,7687a86e
24709c56d787e91b,27e3c518
790cdb318a4875bd,c4e18dd6
46a626e6b4b19c97,c4e18dd6
3ca9aaa3,c4e18dd6
19f40e4a900981af,427daef9
4cde63c88ce34352,08ba7db9
e2c61a6d4ea23a13,7e091613
44181553,948ff336
660690ca3bd9e8e7,f3845767
ea3957a6a1a7a957,c4e18dd6
395a92a91aa0e912,f3845767
66864eff900981af,b0a0505f
444a9a3784ebbcd4,7e091613
3f18719fbe74e6fe,f3845767
dc1c01c4,c4e18dd6
75a97801d056b4bf,c4e18dd6
ce6bc31c5096d134,28f93029
c65633087eef184d,f3845767
21fb21d9,4c26e9ba
650eef248a4875bd,f3845767
8e84198288fe1d5d,75f9ddc3
6cde91fc5ec45883,58a89a43
2304da43,1e0acfb4
92e3177c65c93b38,98572c79
04f2b7ea,9c7ca2e8
6b9769f26332421a,f3845767
75a6cb9284ebbcd4,7687a86e
8a891d71,c4e18dd6
431b3174a5bce124,f3845767
07875ea4779d90c2,f3845767
2addef9f2a5026a5,5c9ae867
237901ff,c4e18dd6
b65b3535cdfde03b,27e3c518
bae2885105e70df4,16a36ef3
c6022d96ac2f565a,7687a86e
8e65e71e4ea23a13,98572c79
4d5f422cdd701fcb,7687a86e
0eaf06ae1aa0e912,7687a86e
5d7df9c5900981af,88f7ef6e
1dd8a4c1ba78f358,7687a86e
07e65db6b4b19c97,c4e18dd6
cf8895ad4ea23a13,f3845767
b7d9fad776e25748,c7ca3108
126af9b90153a639,f3845767
35e8d50476dc4769,98572c79
49e8703c0989142d,98572c79
09be9b391f0bc64f,f3845767
23777c36a0f5f879,f3845767
117d74d5,c4e18dd6
b86d9059c730b3c6,7687a86e
1c56d64d8a4875bd,7687a86e
59ac940d18d8fb90,f3845767
95f7b00fbfa15b14,17d996e6
0a69e2601f0bc64f,98572c79
bdb0a07805e70df4,16a36ef3
d8883895ab145aa1,f3845767
5e85379a7abbbd5c,c4e18dd6
0489ce3f0eb711ec,f3845767
41260036c4cff2ea,c4e18dd6
9a96efc0a0f5f879,f3845767
a8536f3a2203a096,f3845767
b3fa714ba0f5f879,f3845767
8a9281fc24f6b932,61eb5bc4
18d3271549ea3580,f3845767
a8ee9ac68bfcd3c6,c4e18dd6
4f8fe97f5096d134,f3845767
9c148787c65e0e5e,c4e18dd6
ea9edeb581b42528,f3845767
ce8ca46f,c4e18dd6
4d7abd2c897a315a,d7e2f29b
55379cb1a9e0c3ab,f3845767
fa88e6fe8a4875bd,98572c79
050d17865096d134,7687a86e
3738b922d787e91b,f3845767
aed9d682779d90c2,f3845767
cb738a0336d749e5,f3845767
d2ff9f74c6263d8a,f3845767
23b863409dcb1cd1,f3845767
59ac940d1f0bc64f,f3845767
1bc519e74ea23a13,f3845767
488a9a3ed25693ce,98572c79
5c93b1d0330221b0,98572c79
a98e3a73d787e91b,c7ca3108
19f89e2c158e4944,e16ceb4b
ae9baa99ad0177e7,7687a86e
8a014cbb8a4875bd,f3845767
3048fab876dc4769,f3845767
b44b42e8,c4e18dd6
f46a68f236d749e5,f3845767
8c46d2fcdcd7a69a,7e091613
7f558c1aa0f5f879,98572c79
d59d8c1e76dc4769,f3845767
7b412dbbb3f4c8ce,c4e18dd6
bac92aab49023af8,e16ceb4b
98858973c34157bf,28f93029
616b607f779d90c2,f3845767
07f3354c81892725,7687a86e
1a22ad6e4ea23a13,7687a86e
6ee9cb92d25693ce,f3845767
7f953af00fadd2fe,98572c79
e8399a540d9ae625,7e091613
c5d4672b8b1aa260,f3845767
cefc65fa3bd9e8e7,98572c79
aea879443c55fad5,f3845767
601d4db3,c4e18dd6
9b2b1b571f0bc64f,f3845767
a8536f3a4ea23a13,f3845767
21071b854ceb2e0b,f3845767
4aedb706c4cff2ea,f3845767
431b3174c144e605,f3845767
ac77b71a7eef184d,98572c79
a6cbde36,c4e18dd6
7c2cf9cd31368bbf,c4e18dd6
bad5f8c593a90f85,c4e18dd6
277996db779d90c2,f3845767
085cf38984ebbcd4,7687a86e
e214b15e4ceb2e0b,f3845767
a8536f3ad787e91b,f3845767
df373817,c4e18dd6
273f561faaffed8f,98572c79
eba87c93987b276c,f3845767
f08fa45b1f0bc64f,f3845767
c5cce815fbc27727,0dde25ec
a1dc6eb1900981af,11582ac8
8a014cbb84ebbcd4,7687a86e
21b871ac,c4e18dd6
7234312205e70df4,ce307e01
6f0d1526d787e91b,98572c79
124e5c7b,c4e18dd6
91ee84b25ef191d3,d47b862d
fdf9a9dca0f5f879,f3845767
777046e21f883dc7,f3845767
d229017554408210,08ba7db9
1331d777dc00d461,28f93029
ce037ce6fce66524,c4e18dd6
2b4fbd55fba60933,7e091613
59ac940d1f0bc64f,f3845767
b6827dfb7594f139,7687a86e
6c3237d53e7932d7,510bd839
d1f10009a5a2318d,7e091613
306c5e0decb851b2,7687a86e
0c82a502,c4e18dd6
431b31746332421a,98572c79
aaf91da61aa0e912,f3845767
2ac644351df52df3,7687a86e
ea95818e7294839b,f3845767
085ca17a6332421a,98572c79
6b9769f2d787e91b,f3845767
bbd45486711ee120,f3845767
54c02929,c4e18dd6
235dacaa3d64834e,98572c79
6c2e05ac6f1a5911,f3845767
e9b95e6d8a4875bd,f3845767
f05cb5bd711ee120,f3845767
2e0e15ef7e5b3bec,c7ca3108
0cda2987158e4944,7687a86e
a2098eaf,c4e18dd6
7c85f594779d90c2,7687a86e
836bb3e6ab4085d5,f3845767
560800a9542422a7,c4e18dd6
80c32aa2d787e91b,c7ca3108
e960ae63d787e91b,7687a86e
a93bf9bc1aa0e912,98572c79
ab0ab8d082ddd809,17d996e6
816bd0cb1ccc7835,6b560cc1
1aa299288a4875bd,f3845767
24451d5936d749e5,f3845767
650931ab76759795,e16ceb4b
2e93a860779d90c2,f3845767
a05b96cc7dc3b26e,f3845767
9a4367fdd787e91b,08ba7db9
47d022c504f5b394,f3845767
fec9a8a7ff065cf0,f3845767
46d6e8b1d056b4bf,c4e18dd6
11700226a76c4b0a,f3845767
02283974a5bce124,f3845767
37b3fd2cecb851b2,f3845767
f82e0bc21f0bc64f,6b560cc1
c72c7b121f0bc64f,98572c79
2702549da5a2318d,98572c79
fbc081a74ea23a13,7e091613
80c3c7e21aa0e912,f3845767
d0c370973bd9e8e7,f3845767
e6f82ee5ecb851b2,f3845767
bfeed301897aafd7,f3845767
1a0abc71b50d2bf4,f3845767
2add8260,c4e18dd6
9b1fe278a0f5f879,f3845767
fafdca82,c4e18dd6
c7bb33bc977a2929,f3845767
4b04d764d787e91b,7e091613
d9eba1b3d787e91b,f3845767
e334d14daad45b01,c4e18dd6
6fdf1afafba60933,f3845767
59959b94b50d2bf4,f3845767
2fc4179b36d749e5,f3845767
431b3174d787e91b,f3845767
3193e64afa952a77,c4e18dd6
8a84bff536d749e5,98572c79
3866c65b779d90c2,f3845767
80d129a1d1e96fc0,f3845767
9b1fe2788a4875bd,f3845767
6e3fdddb779d90c2,c4342784
c9cab1b3eb1347a0,7687a86e
cbee028b3bd9e8e7,f3845767
903bf5d0be74e6fe,f3845767
1cf29716c4cff2ea,f3845767
700517955096d134,f3845767
12c756541c6a881d,f3845767
89474363ad0177e7,98572c79
cf344b89f51246a7,c4e18dd6
25f965ab41c87f95,7687a86e
8be34e02a0f5f879,f3845767
e54c13448571106b,98572c79
ae86ac413bd9e8e7,f3845767
8581e29e293291c1,98572c79
ae86ac411ccc7835,f3845767
8832df25,c4e18dd6
f16603d4f39b265e,7687a86e
86c2fd11c6263d8a,7687a86e
5be6aed049ea3580,7687a86e
871533ce293291c1,f3845767
b82d7e498c7bf5ca,bc63ea42
98e33fbbc64f1736,c4e18dd6
720641a84ceb2e0b,c1aa3c04
63b22a593bd9e8e7,f3845767
f21507cdd787e91b,510bd839
2accde00c973b86c,e16ceb4b
31f49cb405e70df4,98572c79
d7827f4881b42528,f3845767
8eac4713779d90c2,e16ceb4b
b4a5bca8be87996b,f3845767
57cd4006c5cc73c1,98572c79
93921af2f07e20f8,f3845767
004b4a39d787e91b,c7ca3108
603301473de05cb4,f3845767
08502ed6900981af,580e0f90
45a5a96eeb7fc71c,e16ceb4b
9b1fe278fce66524,98572c79
1621376d1aa0e912,f3845767
c73976ff744ae245,cd37b321
84b6bf79d787e91b,f3845767
620f79dcbe74e6fe,c4e18dd6
76193b1b,a7231621
38c8641d,c4e18dd6
488a9a3ea0f5f879,f3845767
f579a9657065d1c1,3f2f3819
9d55406499e427c9,c4e18dd6
6f68376a,c4e18dd6
96c7042423823d8b,f3845767
637d2978d787e91b,f3845767
693bff3e8a4875bd,f3845767
3332d30096b83ebe,c7ca3108
ddd2926e158e4944,f3845767
09e8e599f39b265e,f3845767
a6df415d779d90c2,f3845767
86ecb8231ccc7835,f3845767
63067c5f,c6569850
999320231f0bc64f,e16ceb4b
1fc79e1c4fa8d553,6b560cc1
af9205f9bb2ea497,c4e18dd6
1d3e5d314ea23a13,e16ceb4b
21d8f060fbec56bc,f3845767
8581e29e293291c1,98572c79
c71fcbaa737e5d8b,98572c79
d7c3f168e90f2770,f3845767
517cf6f01aa0e912,27e3c518
dcfb273ef3776ac6,f3845767
a4a7a881,a562b655
7ee737cde24c8b65,f3845767
ddd2926ea0f5f879,f3845767
077de383d787e91b,f3845767
0ee136e1,c4e18dd6
98a64483aad45b01,c4e18dd6
281fe622894fb406,7e091613
d84c52a30989142d,f3845767
2d5a1a619bf61ad2,9b851bd8
0489ce3f3bd9e8e7,f3845767
8ec4d49f3bd9e8e7,f3845767
f077459c81b42528,f3845767
be821d3d5096d134,7687a86e
8ed38ace8b1aa260,98572c79
0bb5001d8a4875bd,f3845767
d0623241,c4e18dd6
b38be15981b42528,7687a86e
f9771d4857b3c6c3,c4e18dd6
b63497388b1aa260,98572c79
9953509d04f5b394,f3845767
971c25a31aa0e912,f3845767
ff1c4f791f0bc64f,f3845767
eb4843ee1aa0e912,f3845767
7ec48d9f711ee120,f3845767
52691ad9d6b5c09e,5c9ae867
7f7335c8,948ff336
11d85f224ea23a13,f3845767
7ab152a5779d90c2,7687a86e
5e955423d787e91b,f3845767
1d695eda23885c9e,f3845767
96fb64ed1fa06e1b,c4e18dd6
1cf297166f1a5911,f3845767
cf5921188571106b,7687a86e
45f1b0fd7c997db0,7687a86e
77f19d84a5bce124,f3845767
d637f7d38a4875bd,f3845767
0315ad3aad0177e7,98572c79
86e8f3e684ebbcd4,c4e18dd6
54173b54,c4e18dd6
4c83f8b7c6263d8a,f3845767
50409d7684ebbcd4,7687a86e
32f1bb17,54629f14
357608d13de05cb4,c4e18dd6
2cf889be43a30462,98572c79
efb3d6253919eb94,98572c79
1f8a496c8a4875bd,f3845767
08031bae553f099b,f3845767
1c256feb5db079b5,f3845767
5f0564fc8a4875bd,6b560cc1
682d8da81ccc7835,f3845767
3b074ff03bd9e8e7,f3845767
469271482ea4f8ba,c4e18dd6
7a90fbd304f5b394,c4e18dd6
6aa729b5711ee120,98572c79
28444dcf24f6b932,c7ca3108
9f2a0f6e1ccc7835,f3845767
ddd2926ee24c8b65,7687a86e
748f156e,c4e18dd6
1e33c2aa,c4e18dd6
bcd05a21,c4e18dd6
59ac940d8a4875bd,98572c79
3c4d96d64ea23a13,98572c79
bd287245553f099b,f3845767
54a157ac13472f46,98572c79
ee3ab23ed25693ce,f3845767
65893ab981b42528,f3845767
346295ba1f0bc64f,f3845767
a4eb97bdd787e91b,f3845767
a8c20cea36c6b1de,98dac0cc
e12f95bbc1ed9e7e,fd13bc73
919574d9a8d2c4cf,f3845767
3061678a8a4875bd,f3845767
c89a25b236d749e5,f3845767
5c435eca8a4875bd,17d996e6
0db890de24f6b932,f3845767
6b06197536d749e5,98572c79
8b2d1ed068b6db2c,17d996e6
f519243799e427c9,c4e18dd6
63a3ebce5db079b5,28f93029
431b317444801bc1,f3845767
2907d73976dc4769,f3845767
ed20ddc0d787e91b,c7ca3108
05b4dec7711ee120,f3845767
7ed30f6c35404915,c4e18dd6
51e112d38a6685fe,e16ceb4b
1044ef2a,c4e18dd6
1168ce02,c4e18dd6
6b9769f28571106b,7687a86e
3eb13052c6263d8a,f3845767
07875ea41f0bc64f,f3845767
d5fe4f5624f6b932,c7ca3108
ff1c4f79d787e91b,98572c79
4dc9a4591aa0e912,f3845767
2e00cd2072a00661,c4e18dd6
cca86f235096d134,7e091613
431b3174db2c36d9,7195bdd6
c7d2638ba5bce124,f3845767
5083786e05e70df4,7687a86e
9021b9ba711ee120,7687a86e
048a6a8616954458,f3845767
b0730786d787e91b,98572c79
fa1135ade3bb76b5,c4e18dd6
c31911d6,c4e18dd6
dafb5e71259ecbfa,7687a86e
e8399a540d9ae625,7e091613
0489ce3f1ebc7efd,f3845767
e20f2e418a4875bd,16a36ef3
4153a9ca8a4875bd,c1aa3c04
23b8634004f5b394,f3845767
b83fa2a13bd9e8e7,f3845767
ac77b71af39b265e,f3845767
2e6b11908ce34352,f3845767
c7113ee5945dd5c4,7e091613
8156e5f08a4875bd,f3845767
f1c0407dd25693ce,64778742
0f92dfbc1f0bc64f,7c5b7715
745388934ea23a13,f3845767
036f3ef38a4875bd,f3845767
0c554263dfeda01b,98572c79
34fb439c1f0bc64f,e3b2f3be
f0fdc1b7ecb851b2,f3845767
bf0fa760,c4e18dd6
f36f2c4f7fdd04d2,f3845767
c2c809de3bd9e8e7,f3845767
c9f12ece95a0fb49,bb1ef334
b0c9b3cb1f0bc64f,db7a8013
75bb1b583bd9e8e7,f3845767
69ff12f736d749e5,7687a86e
57cd4006711ee120,98572c79
81c7491b4fa8d553,e16ceb4b
3f6a364a76dc4769,f3845767
ba8e7faab50d2bf4,f3845767
8d61d7eb,c4e18dd6
266be27b8d19d3d4,f3845767
7d8388731f0bc64f,f3845767
a6df415d1f0bc64f,f3845767
d98cf1da6332421a,f3845767
ddd2926e81b42528,98572c79
9c83a95d711ee120,f3845767
09f6ff67c6263d8a,98572c79
164a4a14ecb851b2,c4e18dd6
30a31b3bff065cf0,98572c79
af3112ba8a4875bd,b9c4ab81
88dcdab80ff80b9d,98572c79
45ca2402c6263d8a,f3845767
acdce31b84ebbcd4,7687a86e
6b9769f2d787e91b,f3845767
2579ec9ccb3368d2,c4e18dd6
7dc91187,c4e18dd6
099a890776dc4769,c4e18dd6
13b57eb6c4cff2ea,f3845767
884297d2ecb851b2,f3845767
f131862736d749e5,f3845767
0489ce3f7120e05e,f3845767
8a014cbb1f883dc7,f3845767
eca0e319,4c26e9ba
4b98da13fda1f77d,61eb5bc4
c4bd7e5af07e20f8,7687a86e
8cc162d5d787e91b,7e091613
a9cd1b441f0bc64f,f3845767
e6a00ba64ea23a13,f3845767
b4a5bca8be87996b,f3845767
7e2223fd,c4e18dd6
b46fcf7ff3049821,7e091613
197bbb4504258293,7687a86e
515fc11e,c4e18dd6
0495b84604f5b394,f3845767
f077459cb50d2bf4,98572c79
f1edc5fc1f0bc64f,27e3c518
6057bc2f05e70df4,7687a86e
6b9769f28571106b,7687a86e
51c40a828a4875bd,bb1ef334
089d33148a4875bd,f3845767
f626558a16954458,f3845767
b2e251cb,38b1b595
7bbcb8b47bff9db0,5c9ae867
05685b7c,c4e18dd6
d3d1e8b7779d90c2,a9bba545
28444dcf24f6b932,c7ca3108
7c7c889c46d98882,16a36ef3
3774a03e3bd9e8e7,f3845767
d42be1a7ef726eae,b9c4ab81
6886aa00d787e91b,f3845767
3eb78b6f5d7f83d0,c4e18dd6
0b96c7b336d749e5,f3845767
25e87159eaa5a8d8,7e091613
0dabbe638bfcd3c6,7e091613
4567ab4599e427c9,c4e18dd6
af822f6d1aa0e912,f3845767
9dd541d3ad0177e7,98572c79
b83fa2a15dee1d65,98572c79
e091d42ec144e605,f3845767
7760332f,c4e18dd6
5e52eed784ebbcd4,9f448720
ba6e5f5bbe87996b,f3845767
e218c17b5db079b5,f3845767
e1b926176332421a,7687a86e
4329eda45db079b5,bc63ea42
827026782203a096,f3845767
6527330181b42528,f3845767
e6a00ba678d9bd10,f3845767
e6224ac23de05cb4,f3845767
5044fae38a4875bd,98572c79
d6aa47ae9bbdb88c,0a4015b2
57cd40066332421a,f3845767
7aa2f12516954458,f3845767
8e78b5b65db079b5,f3845767
b3e25a77,c4e18dd6
788b6c41ebf433d8,c7ca3108
b46fcf7ff3049821,7e091613
1735633b794346bd,98572c79
15413898be74e6fe,c4e18dd6
c165324ed787e91b,c7ca3108
5cbaa569ad0177e7,98572c79
71bc243cecb851b2,c1aa3c04
4773b8f67fdd04d2,f3845767
56e30b21277e7b8c,98572c79
90ddb9b14962150e,7e091613
8d4a5aa9711ee120,f3845767
7fa2bbf35db079b5,f3845767
218f13bea5fbe35d,98572c79
c01bf039d787e91b,f3845767
8942753201cd7843,b9c4ab81
6716c218,c4e18dd6
f242c8a4293291c1,f3845767
96809ac8711ee120,f3845767
3bc101833bd9e8e7,f3845767
a7e6704e49ea3580,98572c79
52aa69716569eeb3,f3845767
378383a936d749e5,f3845767
7ab7e182108af550,7687a86e
0489ce3fff065cf0,f3845767
51d1f0047b7ca585,c4e18dd6
75bb1b588a4875bd,f3845767
ff67ad41,b12b9f85
57d5df04d787e91b,f3845767
c1e5b2491aa0e912,98572c79
1e089c1b5096d134,7e091613
533311f18a4875bd,f3845767
4b6dd5a5d787e91b,c7ca3108
ff1c4f79d787e91b,f3845767
224d24e9ecb851b2,67cf42d6
ffa489faa0f5f879,08ba7db9
944f704d04f5b394,f3845767
46beac3cb6481e4d,c4e18dd6
5fcc3cce31368961,c4e18dd6
da215fb27fdd04d2,7256c623
1d5f86d676dc4769,f3845767
6f5e10821b4a6f26,98572c79
4cf6b687f39b265e,f3845767
0489ce3f94a6ac23,98572c79
b2519a4fd787e91b,c7ca3108
488a9a3eecb851b2,f3845767
1d075af4d787e91b,f3845767
325e601bd787e91b,f3845767
b96d0cb836a30aeb,98572c79
971ac411,c4e18dd6
1ccde0ec4ea23a13,7687a86e
72fc04ef779d90c2,f3845767
856986bd8b65b455,c4e18dd6
032c19377294839b,f3845767
80e8f231c6263d8a,f3845767
c357dbff,c4e18dd6
776b80f05096d134,f3845767
d489b51231f63ca2,c4e18dd6
51c53be04962150e,f3845767
92685e398a6685fe,7e091613
95c6b3d38a4875bd,c7ca3108
375eee315096d134,7687a86e
c3b91cd084ebbcd4,7687a86e
c6a2824934d5fa08,7e091613
f3a1890804f5b394,6b560cc1
c46b23405db079b5,f3845767
e83cd598,c4e18dd6
ce92cc1f81b42528,7687a86e
a913424da0f5f879,f3845767
a2c640a6c6263d8a,98572c79
235dacaa711ee120,f3845767
2e1ae8b7,c4e18dd6
3e87c010,948ff336
bb0569871df52df3,98572c79
8c351f7f620311f4,f3845767
077de38384ebbcd4,98572c79
004b4a39d787e91b,c7ca3108
da4c577e3bd9e8e7,f3845767
76f31335,c4e18dd6
0253dee1b4191635,f3845767
e8f034ac43617dfa,08ba7db9
e5f3c132553f099b,f3845767
da5d1e4dc6263d8a,f3845767
a5a6cdac33c9c797,c7ca3108
5ce76bc136d749e5,98572c79
76d195832203a096,f3845767
0a66755c,948ff336
84f15710,c4e18dd6
75bb1b5806fbfd42,f3845767
7e08718ba0f5f879,98572c79
845e90417abbbd5c,c7ca3108
f530c85c377de68c,e16ceb4b
d1f1000984ebbcd4,7e091613
6b527adc8a4875bd,98572c79
cff1e1c3,c4e18dd6
047ccb6f6332421a,f3845767
876e660172aafd3d,6b560cc1
370ccb5e,c4e18dd6
791e07fa,c4e18dd6
d3ba128cd4897fef,7e091613
e93e1680d17a0181,f3845767
39eab8a9900981af,88f7ef6e
c5b60ebfecb851b2,98572c79
3c18df99158e4944,f3845767
2aec447105e70df4,7e091613
05d9776aa0f5f879,98572c79
7ed30f6c29dbf981,c4e18dd6
915a0e0684ebbcd4,16a36ef3
086ef6707294839b,98572c79
1d163c5b3bd9e8e7,f3845767
efa7307f57b3c6c3,c4e18dd6
16e87feec6263d8a,7687a86e
9fc4afba24f6b932,28f93029
f00d6e57451af639,16a36ef3
10b9daec84ebbcd4,7687a86e
d42a7cc2260bcecc,e16ceb4b
7ed0cbcc36d749e5,f3845767
533311f18a4875bd,f3845767
f717986f8a4875bd,17d996e6
0d280947a29a4df9,7804dea6
4670a5ded25693ce,f3845767
8fe9d0665db079b5,98572c79
2d5a1a619bf61ad2,9b851bd8
fd4b099cd787e91b,7687a86e
6b9769f22e0de5da,98572c79
17b4dc7ad787e91b,f3845767
2996d54736d749e5,98572c79
3b71fb9ee981565c,7e091613
6c97df787dc3b26e,7687a86e
1f9975d8fa952a77,c4e18dd6
04d96f26a5bce124,f3845767
fc8c8768,08facbad
